Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Product,Spreadsheet: Question,Spreadsheet: Discount 1,Spreadsheet: Discount 2,Spreadsheet: Discount 3,Spreadsheet: Discount 4,Spreadsheet: correct,Spreadsheet: rand_flag,Manipulation: Spreadsheet,branch-8m3o
43,1746992873461,"11/05/2025, 19:47:53",1746974873461,-5,"11/05/2025, 09:47:53",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,3,2 Discounts Fatigue,Screen 2,loinwi,1,continue,,1431.4999999999854,1415.7999999999884,1431.4999999999854,1431.4999999999854,1415.7999999999884,1431.4999999999854,1,0,0,,Click To Continue,Continue Button,2,object-111,2 Discounts Fatigue,Fitness Tracker.png,Which of the following products do you prefer to buy?,$95 (Deal: 10% off),$95 (Deal: now $80),,,answer2,fatigue,,consent
44,1746992881343,"11/05/2025, 19:48:01",1746974881343,-5,"11/05/2025, 09:48:01",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,3,2 Discounts Fatigue,Screen 1,a8my66,2,response,$95 (Deal: now $80),7899.799999988085,7884.200000000012,7899.799999988085,7899.799999988085,7884.200000000012,7899.799999988085,1,0,0,,Trigger - Response,Option 2,5,object-316,2 Discounts Fatigue,Fitness Tracker.png,Which of the following products do you prefer to buy?,$95 (Deal: 10% off),$95 (Deal: now $80),,,answer2,fatigue,,consent
45,1746992881344,"11/05/2025, 19:48:01",1746974881344,-5,"11/05/2025, 09:48:01",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,3,2 Discounts Fatigue,Screen 1,a8my66,2,action,Image,7900.100000000006,7884.200000000012,7900.100000000006,7900.100000000006,7884.200000000012,7900.100000000006,1,0,0,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Fitness Tracker.png,Which of the following products do you prefer to buy?,$95 (Deal: 10% off),$95 (Deal: now $80),,,answer2,fatigue,,consent
46,1746992881344,"11/05/2025, 19:48:01",1746974881344,-5,"11/05/2025, 09:48:01",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,3,2 Discounts Fatigue,Screen 1,a8my66,2,action,Question,7900.299999988085,7884.200000000012,7900.299999988085,7900.299999988085,7884.200000000012,7900.299999988085,1,0,0,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Fitness Tracker.png,Which of the following products do you prefer to buy?,$95 (Deal: 10% off),$95 (Deal: now $80),,,answer2,fatigue,,consent
47,1746992881344,"11/05/2025, 19:48:01",1746974881344,-5,"11/05/2025, 09:48:01",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,3,2 Discounts Fatigue,Screen 1,a8my66,2,action,Option 1,7900.400000011927,7884.200000000012,7900.400000011927,7900.400000011927,7884.200000000012,7900.400000011927,1,0,0,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Fitness Tracker.png,Which of the following products do you prefer to buy?,$95 (Deal: 10% off),$95 (Deal: now $80),,,answer2,fatigue,,consent
48,1746992881344,"11/05/2025, 19:48:01",1746974881344,-5,"11/05/2025, 09:48:01",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,3,2 Discounts Fatigue,Screen 1,a8my66,2,action,Option 2,7900.600000000006,7884.200000000012,7900.600000000006,7900.600000000006,7884.200000000012,7900.600000000006,1,366,0.04642195783973002,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Fitness Tracker.png,Which of the following products do you prefer to buy?,$95 (Deal: 10% off),$95 (Deal: now $80),,,answer2,fatigue,,consent
49,1746992881347,"11/05/2025, 19:48:01",1746974881347,-5,"11/05/2025, 09:48:01",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,3,2 Discounts Fatigue,Screen 1,a8my66,2,response,Position 2,7901.700000000012,7884.200000000012,7901.700000000012,7901.700000000012,7884.200000000012,7901.700000000012,1,0,0,,Trigger - Response,Option 2,5,object-316,2 Discounts Fatigue,Fitness Tracker.png,Which of the following products do you prefer to buy?,$95 (Deal: 10% off),$95 (Deal: now $80),,,answer2,fatigue,,consent
50,1746992881525,"11/05/2025, 19:48:01",1746974881525,-5,"11/05/2025, 09:48:01",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,,3,2 Discounts Fatigue,Screen 1,a8my66,2,info,Recording Uploaded: 226813-7/13397659/task-fsrg/46069857-mousetracking-5-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
51,1746992881525,"11/05/2025, 19:48:01",1746974881525,-5,"11/05/2025, 09:48:01",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,,3,2 Discounts Fatigue,Screen 1,a8my66,2,info,Recording Uploaded: https://app.gorilla.sc/uploads/schedule/46069857?filename=mousetracking-5-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
52,1746992882659,"11/05/2025, 19:48:02",1746974882659,-5,"11/05/2025, 09:48:02",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 2,tvnvuc,1,continue,,1331.2999999761523,1316.6000000000058,1331.2999999761523,1331.2999999761523,1316.6000000000058,1331.2999999761523,1,0,0,,Click To Continue,Continue Button,2,object-107,3 Discounts Fatigue,Designer Backpack.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$180 (Deal: $20 off),$200 (Deal: buy 1 get 1 30% off),$180 (Deal: now $158),,answer1,fatigue,,consent
53,1746992909827,"11/05/2025, 19:48:29",1746974909827,-5,"11/05/2025, 09:48:29",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,response,$180 (Deal: $20 off),27182.20000000001,27166,27182.20000000001,27182.20000000001,27166,27182.20000000001,1,0,0,,Trigger - Response,Option 1,5,object-121,3 Discounts Fatigue,Designer Backpack.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$180 (Deal: $20 off),$200 (Deal: buy 1 get 1 30% off),$180 (Deal: now $158),,answer1,fatigue,,consent
54,1746992909828,"11/05/2025, 19:48:29",1746974909828,-5,"11/05/2025, 09:48:29",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Image,27182.20000000001,27166,27182.20000000001,27182.20000000001,27166,27182.20000000001,1,0,0,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Designer Backpack.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$180 (Deal: $20 off),$200 (Deal: buy 1 get 1 30% off),$180 (Deal: now $158),,answer1,fatigue,,consent
55,1746992909828,"11/05/2025, 19:48:29",1746974909828,-5,"11/05/2025, 09:48:29",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Question,27182.20000000001,27166,27182.20000000001,27182.20000000001,27166,27182.20000000001,1,0,0,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Designer Backpack.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$180 (Deal: $20 off),$200 (Deal: buy 1 get 1 30% off),$180 (Deal: now $158),,answer1,fatigue,,consent
56,1746992909828,"11/05/2025, 19:48:29",1746974909828,-5,"11/05/2025, 09:48:29",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Option 1,27182.20000000001,27166,27182.20000000001,27182.20000000001,27166,27182.20000000001,1,282.80000000001746,0.010410071412796049,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Designer Backpack.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$180 (Deal: $20 off),$200 (Deal: buy 1 get 1 30% off),$180 (Deal: now $158),,answer1,fatigue,,consent
57,1746992909829,"11/05/2025, 19:48:29",1746974909829,-5,"11/05/2025, 09:48:29",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Option 2,27182.20000000001,27166,27182.20000000001,27182.20000000001,27166,27182.20000000001,1,134730.5,4.9595266141500405,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Designer Backpack.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$180 (Deal: $20 off),$200 (Deal: buy 1 get 1 30% off),$180 (Deal: now $158),,answer1,fatigue,,consent
58,1746992909829,"11/05/2025, 19:48:29",1746974909829,-5,"11/05/2025, 09:48:29",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Option 3,27182.20000000001,27166,27182.20000000001,27182.20000000001,27166,27182.20000000001,1,0,0,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Designer Backpack.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$180 (Deal: $20 off),$200 (Deal: buy 1 get 1 30% off),$180 (Deal: now $158),,answer1,fatigue,,consent
59,1746992909831,"11/05/2025, 19:48:29",1746974909831,-5,"11/05/2025, 09:48:29",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,response,Position 1,27182.20000000001,27166,27182.20000000001,27182.20000000001,27166,27182.20000000001,1,0,0,,Trigger - Response,Option 1,5,object-121,3 Discounts Fatigue,Designer Backpack.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$180 (Deal: $20 off),$200 (Deal: buy 1 get 1 30% off),$180 (Deal: now $158),,answer1,fatigue,,consent
60,1746992910017,"11/05/2025, 19:48:30",1746974910017,-5,"11/05/2025, 09:48:30",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,info,Recording Uploaded: 226813-7/13397659/task-fsrg/46069857-mousetracking-6-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
61,1746992910017,"11/05/2025, 19:48:30",1746974910017,-5,"11/05/2025, 09:48:30",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,info,Recording Uploaded: https://app.gorilla.sc/uploads/schedule/46069857?filename=mousetracking-6-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
62,1746992912259,"11/05/2025, 19:48:32",1746974912259,-5,"11/05/2025, 09:48:32",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 5,drlp1q,1,continue,,2448.3999999642256,2433.6999999999825,2448.3999999642256,2448.3999999642256,2433.6999999999825,2448.3999999642256,1,0,0,,Click To Continue,Continue Button,2,object-73,4 Discounts Fatigue,Monitor Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$50 (Deal: $6 off),$50 (Deal: now $42),$75 (Deal: buy 1 get 1 25% off),$50 (Deal: 12% off),answer1,fatigue,,consent
63,1746992948826,"11/05/2025, 19:49:08",1746974948826,-5,"11/05/2025, 09:49:08",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,response,$50 (Deal: now $42),36581.299999988085,36566.30000000002,36581.299999988085,36581.299999988085,36566.30000000002,36581.299999988085,1,0,0,,Trigger - Response,Option 2,7,object-354,4 Discounts Fatigue,Monitor Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$50 (Deal: $6 off),$50 (Deal: now $42),$75 (Deal: buy 1 get 1 25% off),$50 (Deal: 12% off),answer1,fatigue,,consent
64,1746992948830,"11/05/2025, 19:49:08",1746974948830,-5,"11/05/2025, 09:49:08",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Image,36583.70000000004,36566.30000000002,36583.70000000004,36583.70000000004,36566.30000000002,36583.70000000004,1,49.89999999999418,0.0013646444950677031,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Monitor Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$50 (Deal: $6 off),$50 (Deal: now $42),$75 (Deal: buy 1 get 1 25% off),$50 (Deal: 12% off),answer1,fatigue,,consent
65,1746992948830,"11/05/2025, 19:49:08",1746974948830,-5,"11/05/2025, 09:49:08",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Question,36583.70000000004,36566.30000000002,36583.70000000004,36583.70000000004,36566.30000000002,36583.70000000004,1,0,0,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Monitor Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$50 (Deal: $6 off),$50 (Deal: now $42),$75 (Deal: buy 1 get 1 25% off),$50 (Deal: 12% off),answer1,fatigue,,consent
66,1746992948831,"11/05/2025, 19:49:08",1746974948831,-5,"11/05/2025, 09:49:08",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 1,36583.70000000004,36566.30000000002,36583.70000000004,36583.70000000004,36566.30000000002,36583.70000000004,1,10098.799999999988,0.2761777921200664,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Monitor Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$50 (Deal: $6 off),$50 (Deal: now $42),$75 (Deal: buy 1 get 1 25% off),$50 (Deal: 12% off),answer1,fatigue,,consent
67,1746992948831,"11/05/2025, 19:49:08",1746974948831,-5,"11/05/2025, 09:49:08",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 2,36583.70000000004,36566.30000000002,36583.70000000004,36583.70000000004,36566.30000000002,36583.70000000004,1,7834.399999999994,0.2142519204841614,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Monitor Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$50 (Deal: $6 off),$50 (Deal: now $42),$75 (Deal: buy 1 get 1 25% off),$50 (Deal: 12% off),answer1,fatigue,,consent
68,1746992948831,"11/05/2025, 19:49:08",1746974948831,-5,"11/05/2025, 09:49:08",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 3,36583.70000000004,36566.30000000002,36583.70000000004,36583.70000000004,36566.30000000002,36583.70000000004,1,0,0,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Monitor Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$50 (Deal: $6 off),$50 (Deal: now $42),$75 (Deal: buy 1 get 1 25% off),$50 (Deal: 12% off),answer1,fatigue,,consent
69,1746992948831,"11/05/2025, 19:49:08",1746974948831,-5,"11/05/2025, 09:49:08",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 4,36583.70000000004,36566.30000000002,36583.70000000004,36583.70000000004,36566.30000000002,36583.70000000004,1,0,0,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Monitor Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$50 (Deal: $6 off),$50 (Deal: now $42),$75 (Deal: buy 1 get 1 25% off),$50 (Deal: 12% off),answer1,fatigue,,consent
70,1746992948833,"11/05/2025, 19:49:08",1746974948833,-5,"11/05/2025, 09:49:08",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,response,Position 2,36583.70000000004,36566.30000000002,36583.70000000004,36583.70000000004,36566.30000000002,36583.70000000004,1,0,0,,Trigger - Response,Option 2,7,object-354,4 Discounts Fatigue,Monitor Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$50 (Deal: $6 off),$50 (Deal: now $42),$75 (Deal: buy 1 get 1 25% off),$50 (Deal: 12% off),answer1,fatigue,,consent
71,1746992948968,"11/05/2025, 19:49:08",1746974948968,-5,"11/05/2025, 09:49:08",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,info,Recording Uploaded: 226813-7/13397659/task-fsrg/46069857-mousetracking-7-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
72,1746992948968,"11/05/2025, 19:49:08",1746974948968,-5,"11/05/2025, 09:49:08",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,info,Recording Uploaded: https://app.gorilla.sc/uploads/schedule/46069857?filename=mousetracking-7-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
73,1746992950209,"11/05/2025, 19:49:10",1746974950209,-5,"11/05/2025, 09:49:10",226813,7,task-fsrg,,46069857,13397659,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,2560x1440,2560x1294,,Discount Framing Task,6,Spreadsheet1,3,3 Discounts Fatigue,Screen 2,tvnvuc,1,continue,,1397.6999999761465,1383.3999999999942,1397.6999999761465,1397.6999999761465,1383.3999999999942,1397.6999999761465,1,0,0,,Click To Continue,Continue Button,2,object-107,3 Discounts Fatigue,Scented Candle (Gift Pack).png,Which of the following products do you prefer to buy?,$50 (Deal: now $42),$50 (Deal: 10% off),$50 (Deal: $5 off),,answer3,fatigue,,consent
